-1.015;-0.727;-0.542;-0.180;-0.029;0.093;0.125;-0.127;-0.352;-0.404;-0.330;-0.202;-0.342;-0.439;-0.339;-0.277;-0.184;-0.303;-0.530;-0.643;-0.533;-0.354;0.274;-0.415;-1.330;-0.554;-0.543;-0.365;-0.489;-0.856;-1.292;-1.674;-1.732;-1.811;-1.724;-1.376;-1.057;-0.901;-0.994;-1.026;-0.995;-0.926;-0.926;-1.054;-1.092;-1.059;-0.899;-0.669;-0.333;-0.029;0.300;0.546;0.684;0.696;0.696;0.847;1.349;1.771;2.228;2.295;2.009;2.218;2.332;2.557;2.400;2.007;2.012;2.411;3.006;2.961;2.739;2.914;3.000;3.177;3.410;3.614;3.798;3.987;4.168;4.440;4.463;4.427;4.533;4.459;4.379;4.557;4.542;4.551;4.610;4.672;4.794;4.636;4.349;4.293;4.166;4.256;4.346;4.202;4.224;4.438;4.972;4.586;4.572
-3.087;-2.785;-2.058;-1.368;-0.863;-0.563;-0.379;-0.273;-0.230;-0.286;-0.357;-0.543;-0.638;-0.669;-0.891;-0.235;0.488;0.076;0.184;0.072;0.436;-0.023;-0.036;0.081;-0.098;0.544;0.959;1.597;2.452;1.103;0.747;-0.383;0.415;0.453;1.087;-0.141;2.139;0.802;1.179;0.624;3.950;4.975;2.287;0.943;0.859;1.599;1.008;0.158;0.675;2.035;0.183;0.242;1.014;2.922;2.288;1.292;1.675;2.203;2.100;1.309;1.667;2.151;4.163;3.564;3.477;-0.719;0.933;1.917;1.469;2.010;2.582;2.164;1.820;2.359;2.900;4.421;3.896;3.141;4.645;1.645;1.793;1.919;2.897;2.909;1.992;4.903;4.723;3.911;3.066;5.147;6.597;6.867;6.768;6.366;6.068;6.001;5.837;5.687;5.716;5.681;5.546;5.416;5.268
-3.264;-3.111;-2.044;-1.364;-0.867;-0.589;-0.421;-0.178;-0.221;-0.284;-0.449;-0.527;-0.726;-0.519;-0.851;-0.495;0.163;0.076;0.114;0.172;-0.181;0.392;0.211;0.372;0.102;0.120;0.854;0.943;2.597;0.513;0.406;-0.150;0.673;0.024;0.637;0.180;2.321;1.388;0.230;0.230;1.792;5.111;1.851;1.408;1.179;1.064;0.842;0.470;0.679;2.001;1.076;0.825;1.143;2.779;2.391;-0.548;2.881;3.166;2.319;2.153;1.678;2.226;3.584;3.067;2.863;-1.486;0.990;2.166;0.960;1.555;2.545;1.281;1.394;2.464;1.942;4.226;4.316;2.987;3.933;3.621;0.035;2.678;3.974;2.384;3.514;3.327;4.123;3.692;3.106;3.906;7.052;7.018;6.963;6.538;6.219;6.093;5.918;5.752;5.750;5.725;5.605;5.514;5.329
-3.568;-3.123;-2.379;-1.355;-0.877;-0.565;-0.239;-0.143;-0.207;-0.318;-0.500;-0.604;-0.732;-0.628;-0.882;-0.731;-0.138;-0.022;-0.068;0.294;-0.064;0.243;0.832;0.601;0.445;0.620;0.283;0.675;2.376;0.665;0.511;1.267;0.291;0.537;0.543;0.963;-0.046;2.133;0.561;0.096;1.472;4.274;2.137;1.298;1.432;1.535;0.309;1.014;0.976;1.944;0.991;1.359;1.384;2.883;2.159;0.045;3.326;3.610;2.833;1.720;2.748;1.904;3.011;3.306;2.884;1.809;0.752;1.683;1.800;1.714;2.794;0.707;1.657;2.544;1.984;3.297;4.706;2.781;3.555;3.107;2.235;2.037;3.814;4.620;3.698;4.572;2.236;3.470;3.913;3.644;5.383;7.080;6.952;6.666;6.357;6.253;5.978;5.856;5.793;5.750;5.735;5.572;5.425
-3.684;-3.111;-2.327;-1.613;-0.814;-0.489;-0.212;-0.122;-0.264;-0.508;-0.595;-0.654;-0.594;-0.633;-1.033;-0.957;-0.483;-0.412;-0.394;0.151;0.094;0.315;0.592;0.430;0.800;0.512;0.877;0.618;2.374;1.479;-0.137;2.354;0.524;0.431;0.690;1.198;-0.046;2.927;1.393;-0.143;0.242;1.686;2.881;1.580;4.098;3.067;-0.534;1.611;1.597;1.335;0.410;0.679;1.301;2.456;2.337;0.656;2.801;2.600;2.445;1.651;2.967;2.513;2.186;3.294;3.734;0.875;0.548;1.581;2.846;1.751;2.823;1.924;1.927;2.585;1.670;3.758;2.877;3.759;3.935;1.128;1.863;1.092;4.559;4.537;5.059;3.894;0.281;3.684;4.507;3.589;5.164;6.524;7.079;6.772;6.447;6.346;6.062;5.865;5.837;5.785;5.759;5.664;5.492
-3.739;-3.067;-2.166;-1.532;-0.724;-0.449;-0.278;-0.228;-0.323;-0.646;-0.779;-0.688;-0.565;-0.538;-1.361;-1.290;-1.026;-0.784;-0.172;-0.149;0.371;-0.308;0.379;0.157;0.768;0.780;0.655;0.077;2.209;1.458;-0.872;1.214;0.044;-0.355;0.264;0.954;-0.048;2.172;2.883;-0.135;-0.910;0.839;2.079;4.030;2.996;3.356;0.528;1.161;1.891;0.883;0.067;0.418;2.192;0.846;1.912;0.828;2.881;1.157;2.323;2.863;1.662;1.385;-0.066;3.244;5.411;-0.077;0.684;2.134;2.628;2.737;2.748;1.953;2.110;2.447;1.650;3.413;3.677;3.814;4.060;0.834;1.626;2.253;4.109;2.254;5.320;3.713;2.586;5.309;4.127;3.848;5.112;5.835;6.948;6.853;6.533;6.394;6.228;5.954;5.931;5.819;5.771;5.723;5.556
-3.732;-2.971;-2.002;-1.377;-0.885;-0.729;-0.506;-0.389;-0.638;-0.720;-1.149;-0.543;-0.480;-0.646;-0.693;-1.717;-1.401;-0.981;-0.326;-0.724;0.130;-0.394;0.272;-0.052;0.907;1.430;0.776;-0.127;1.368;1.757;1.157;0.027;-0.457;1.093;-0.164;0.966;0.047;1.697;0.750;0.227;-1.418;0.123;1.181;2.799;3.788;2.384;2.313;4.353;1.037;0.491;0.062;0.964;2.187;0.064;1.669;0.764;3.262;1.267;2.027;2.592;1.716;1.762;0.301;4.361;3.604;-0.590;1.731;1.845;2.231;2.686;3.191;1.883;1.819;2.711;1.774;3.089;4.883;4.360;3.974;0.164;1.863;2.721;4.130;2.795;3.873;1.726;2.228;1.400;6.746;3.870;3.872;5.898;6.142;6.642;6.675;6.552;6.346;6.116;6.016;5.888;5.826;5.838;5.682
-3.815;-2.512;-1.811;-1.307;-1.394;-1.301;-0.756;-0.800;-0.781;-0.885;-1.256;-0.715;-0.522;-0.642;-0.456;-1.667;-1.554;-1.354;-1.037;-0.470;-0.730;-0.236;-0.047;-0.247;0.377;0.871;1.001;0.326;0.957;0.746;1.362;0.427;-0.261;0.523;0.197;1.157;0.725;1.307;0.841;0.893;-2.046;0.039;1.425;1.757;5.502;2.086;4.010;4.851;1.860;0.544;0.746;0.459;1.944;0.131;1.677;0.440;3.344;0.555;1.257;2.640;2.544;1.791;1.185;3.055;1.393;-1.445;1.337;2.798;2.729;2.906;2.364;2.560;2.385;2.147;1.021;3.773;4.909;5.237;2.159;-3.230;2.529;2.627;2.520;3.701;1.868;3.350;-0.981;3.588;3.724;3.908;4.121;6.419;6.523;5.919;6.835;6.731;6.431;6.224;6.178;5.976;5.907;5.894;5.761
-3.477;-2.700;-1.753;-1.440;-1.941;-1.662;-1.146;-0.940;-0.918;-1.156;-1.013;-1.003;-0.707;-1.381;-0.153;-0.721;-1.409;-1.826;-1.451;-0.064;-0.938;-0.027;-0.214;-0.808;0.086;0.973;1.112;0.945;0.603;0.382;1.787;0.676;0.054;-0.100;0.276;-0.265;0.085;1.091;2.496;-1.016;-1.985;0.144;1.344;0.368;3.875;3.719;4.537;4.700;2.470;1.706;1.373;-0.547;0.144;1.432;2.650;0.236;2.985;0.211;1.368;1.811;2.458;1.183;1.324;2.772;2.663;-2.693;0.712;3.547;3.010;1.198;1.111;3.095;3.015;1.933;1.949;4.365;6.119;5.136;-0.691;-3.620;1.877;2.474;1.057;4.649;3.279;3.619;-0.785;5.175;4.064;5.120;5.014;6.003;5.931;5.208;6.817;6.807;6.606;6.345;6.259;6.048;5.966;5.941;5.816
-3.457;-2.681;-2.111;-2.347;-2.351;-1.827;-1.299;-1.065;-0.980;-1.578;-1.192;-1.236;-0.977;-1.306;-0.240;-0.616;-0.690;-2.246;-1.614;-1.431;-0.304;0.283;-0.167;-1.075;-0.233;0.618;-0.206;0.997;0.729;0.303;1.546;0.840;0.299;-0.499;0.472;-0.111;-0.861;1.505;4.167;-1.269;-1.515;0.643;-1.757;-0.012;3.240;2.424;3.682;5.233;2.291;1.901;0.270;-0.220;-0.611;1.799;1.972;-0.466;2.547;0.485;2.086;1.745;2.912;0.212;1.640;1.989;3.490;-2.768;0.295;3.154;3.396;0.322;1.066;3.413;3.699;2.335;1.762;4.118;7.146;3.502;1.331;-0.855;0.572;1.696;2.959;4.964;1.422;3.247;1.350;3.390;4.614;6.522;5.906;4.732;5.785;5.614;6.109;6.136;6.736;6.467;6.322;6.155;6.013;5.966;5.836
-3.628;-2.800;-2.366;-2.829;-2.588;-1.846;-1.352;-1.136;-1.083;-1.594;-1.404;-1.250;-1.707;-1.034;-0.680;-1.086;-0.729;-0.746;-2.033;-1.508;-0.413;-0.330;1.252;-1.373;-0.314;0.268;-0.826;1.205;0.752;0.246;1.358;3.054;2.460;0.054;0.131;0.402;-1.435;2.286;4.401;1.012;-2.448;-0.878;-3.682;0.616;3.576;2.457;1.387;4.736;4.596;4.360;0.004;0.856;-0.005;1.446;1.865;-0.881;1.401;0.712;2.953;1.688;2.878;0.371;2.479;1.623;2.572;-3.142;1.048;3.015;2.262;1.121;2.093;3.307;3.266;3.045;1.355;3.815;7.320;2.140;2.133;0.223;1.793;0.765;3.109;4.634;0.266;1.488;2.096;2.881;5.029;5.252;4.696;3.381;5.320;6.239;6.427;5.553;6.724;6.530;6.397;6.232;6.107;6.016;5.892
-3.828;-3.015;-2.929;-3.091;-2.625;-1.842;-1.420;-1.251;-1.127;-1.430;-1.713;-1.269;-1.604;-0.905;-1.571;-0.344;-1.250;-0.775;-1.733;-1.602;-0.258;-1.466;1.338;-1.521;-0.807;0.863;-1.557;0.279;-0.195;0.837;1.052;2.404;2.288;0.952;-0.054;0.415;-2.024;1.270;2.712;1.619;-2.623;-0.165;-2.396;0.943;3.161;2.696;0.977;3.781;4.834;6.683;-0.891;0.462;0.576;1.787;2.392;-0.712;2.900;1.139;2.775;1.477;2.652;0.867;3.015;1.550;-0.274;-1.609;2.115;3.385;1.985;1.670;1.829;2.107;1.632;2.767;1.357;4.319;5.748;0.222;2.913;1.127;1.458;0.612;4.369;3.496;1.473;1.836;4.599;3.078;4.471;4.804;5.496;2.420;4.756;5.001;6.419;6.150;6.524;6.607;6.495;6.330;6.169;6.075;5.957
-3.982;-3.292;-3.117;-3.282;-2.963;-1.818;-1.492;-1.331;-1.880;-0.866;-1.917;-1.255;-1.399;-1.030;-2.127;-0.149;-1.510;-1.317;-2.421;-1.447;-0.508;-1.528;1.204;-1.587;-1.533;0.967;-1.989;0.130;0.245;0.847;0.860;-0.225;2.253;0.891;2.248;0.901;-0.558;0.740;3.626;1.873;-1.475;0.508;-3.151;-0.600;1.797;3.785;1.737;1.530;3.771;7.469;-0.950;1.780;0.039;2.816;1.756;0.549;2.293;-0.215;2.185;1.333;1.883;2.314;2.505;2.023;-2.109;0.775;0.826;1.396;1.909;0.711;2.893;1.581;4.086;2.415;1.642;4.755;4.891;-0.993;3.566;0.124;1.392;1.804;4.942;0.393;2.890;3.751;4.170;3.113;6.080;4.252;5.474;3.065;4.340;4.334;5.345;6.007;5.396;6.697;6.587;6.427;6.235;6.168;6.001
-4.529;-3.348;-3.250;-3.380;-2.891;-2.140;-1.484;-1.418;-1.976;-0.809;-1.773;-1.251;-1.446;-0.681;-1.649;-0.504;-1.769;-1.780;-2.006;-0.928;-1.261;-1.724;1.051;-1.356;-1.709;0.812;-1.938;-0.191;0.699;0.340;1.063;-0.789;2.181;-1.124;2.248;1.347;-0.032;0.770;3.416;2.189;0.104;1.483;-3.635;-3.726;1.321;4.395;0.906;2.558;2.280;5.850;-0.237;1.602;0.367;1.178;-0.357;0.675;1.424;0.485;1.687;0.523;1.281;1.546;1.856;1.193;-2.415;1.937;0.924;1.784;1.306;1.017;3.222;1.394;3.951;2.040;3.355;4.034;3.909;1.293;2.373;-1.430;1.830;1.579;2.045;0.584;4.276;5.198;4.175;1.965;4.642;3.906;5.625;3.920;4.147;5.562;3.854;6.310;5.325;6.704;6.659;6.466;6.327;6.222;6.096
-4.451;-3.604;-3.349;-3.408;-2.872;-2.159;-1.489;-1.451;-1.687;-1.201;-0.880;-1.570;-1.744;-0.106;-1.539;-3.000;-1.980;-2.519;-1.891;-1.623;-1.595;-1.991;0.486;-1.317;-1.874;0.104;-1.998;-0.211;0.812;0.958;0.739;-0.254;0.764;-0.520;0.476;1.354;0.665;1.480;3.178;-0.161;1.107;2.898;-3.229;-3.310;-1.571;4.067;0.577;1.094;3.062;3.980;1.917;1.853;1.432;1.505;0.165;0.997;1.123;0.893;1.297;-0.264;1.247;0.218;0.837;2.570;-1.452;3.289;0.590;2.103;0.421;0.835;3.148;1.374;3.684;2.397;2.744;2.577;4.201;-0.376;3.214;0.007;2.486;0.834;1.922;2.418;4.311;4.751;4.307;4.371;5.854;3.904;5.899;3.905;4.038;4.942;3.444;6.727;4.999;6.492;6.671;6.541;6.368;6.274;6.130
-4.421;-3.597;-3.357;-3.392;-2.871;-2.214;-1.572;-1.297;-1.516;-1.676;-1.224;-1.860;-1.726;-0.871;-1.545;-2.846;-1.140;-2.424;-2.435;-1.945;-2.084;-2.620;0.236;-0.908;-1.771;-0.177;-1.773;-0.709;0.516;1.474;0.579;0.331;0.362;0.697;-0.292;1.527;1.582;2.178;2.749;-1.212;2.882;3.311;-2.805;-2.421;-1.206;1.370;-0.569;1.737;3.279;4.183;6.855;1.894;2.049;1.353;0.075;1.825;0.765;1.123;0.612;-0.141;0.593;0.111;0.495;3.158;2.830;4.170;0.640;1.702;-1.555;0.391;3.261;1.518;3.614;1.802;2.377;2.497;5.178;-0.609;2.104;-1.130;2.566;1.263;1.041;3.725;3.469;6.487;3.593;4.252;6.771;3.901;4.801;4.000;3.758;4.856;3.635;6.931;5.811;5.557;6.356;6.542;6.460;6.313;6.178
-4.380;-3.619;-3.484;-3.380;-2.909;-2.186;-1.459;-1.409;-1.296;-2.128;-1.327;-1.901;-1.277;-0.627;-1.165;-2.399;-1.447;-2.170;-2.863;-1.648;-3.041;-2.786;0.166;-0.546;-1.423;-0.327;-3.196;-1.474;0.096;1.705;0.557;-1.766;0.550;0.046;-0.160;1.573;3.160;2.095;2.311;-2.597;2.986;3.110;-3.045;-1.284;0.551;-0.406;-2.533;2.727;2.027;3.706;3.813;1.651;1.563;0.788;0.089;1.458;0.434;1.808;-0.927;-0.105;0.208;0.393;2.952;1.824;2.112;3.373;-0.272;0.755;-0.508;0.249;2.744;1.413;3.911;0.678;2.580;3.976;3.654;-0.769;2.785;0.561;1.973;1.256;1.766;4.558;5.168;6.012;4.003;-1.353;6.869;4.405;3.717;4.304;3.542;3.684;4.832;6.743;6.579;5.702;6.518;6.706;6.484;6.425;6.275
-4.356;-3.628;-3.518;-3.541;-2.923;-2.058;-1.436;-1.069;-0.888;-1.743;-1.200;-2.281;-2.073;-0.550;-0.712;-2.056;-1.530;-1.658;-3.082;-1.878;-3.821;-2.826;-3.045;-0.073;-0.948;-0.389;-3.523;-1.568;0.231;1.450;0.714;-2.118;0.771;-0.293;0.758;1.497;3.840;2.914;1.776;-2.494;2.414;3.392;-2.567;-2.044;2.379;3.250;-2.432;0.116;1.122;2.746;3.276;3.586;2.098;-0.392;-1.205;1.476;0.922;2.214;-0.492;-0.025;0.064;0.121;3.433;1.614;3.450;6.663;3.135;-0.259;1.073;0.112;3.908;0.861;2.559;-0.340;2.301;2.048;3.687;0.126;3.423;2.172;1.887;2.198;2.442;4.390;4.535;6.258;1.893;2.759;5.952;3.109;1.111;4.386;3.143;4.178;3.928;4.615;6.922;6.432;6.660;6.726;6.552;6.526;6.400
-4.320;-3.643;-3.540;-3.532;-3.200;-1.678;-1.074;-0.659;-0.991;-1.741;-1.577;-2.057;-1.682;-1.071;-0.744;-0.915;-1.235;-2.271;-2.903;-2.188;-3.678;-3.123;-2.785;1.461;-0.570;-1.292;-3.104;-1.361;-0.071;1.563;0.452;-1.698;0.850;-0.019;1.967;0.652;3.725;3.208;0.295;-1.802;1.335;2.280;0.651;-1.138;2.190;3.156;-3.126;-1.973;2.161;1.957;2.393;2.343;2.375;-0.403;-0.678;1.282;1.761;3.693;0.413;0.349;-0.307;-0.277;3.354;-0.638;4.383;6.237;6.961;1.814;-0.143;1.618;5.167;-0.121;0.192;1.568;1.358;2.354;4.244;1.646;4.187;2.689;0.734;-0.319;2.788;5.813;3.123;5.472;-0.450;6.319;1.732;2.671;1.192;4.938;2.873;4.097;3.925;5.535;6.804;6.568;6.573;6.804;6.657;6.623;6.444
-4.731;-3.626;-3.560;-3.389;-2.168;-1.547;-0.419;-0.685;-0.267;-1.102;-1.012;-0.813;-1.119;-1.195;-0.843;-0.794;-1.573;-2.696;-2.839;-2.326;-3.458;-3.385;-2.773;0.170;-0.735;-1.508;-2.276;-1.576;-1.633;1.494;0.153;-1.353;0.481;2.308;2.151;1.268;3.510;4.068;3.163;-1.938;0.997;2.610;1.373;-0.982;3.072;-2.378;-3.369;-1.997;3.443;2.190;1.214;0.214;2.300;0.178;-0.889;0.866;1.370;3.849;0.871;0.546;0.397;0.134;0.848;0.551;5.057;4.588;3.915;2.085;2.348;0.636;4.022;0.426;-0.196;3.481;0.726;1.964;2.382;2.775;3.528;3.416;-0.794;0.953;3.458;5.421;4.319;4.990;5.648;3.647;1.168;3.995;2.209;3.424;2.594;3.170;4.161;5.209;4.462;6.790;6.680;6.711;6.635;6.621;6.482
-4.633;-3.595;-3.551;-3.337;-1.772;-1.833;-0.265;-0.791;0.009;-0.445;-1.294;-0.817;-0.820;-0.678;-0.199;-0.234;-1.297;-1.838;-2.566;-2.215;-3.345;-3.416;-2.945;-1.253;-0.466;-2.753;-1.942;-1.761;-1.300;1.840;0.160;-2.018;0.800;2.434;3.317;2.063;3.117;4.041;2.052;-1.967;1.024;2.927;1.271;-0.761;4.082;-3.656;-1.958;-2.102;-0.094;-0.556;1.802;0.727;1.878;-0.553;-1.573;0.872;1.768;4.007;1.295;1.893;1.463;0.325;0.490;2.721;4.098;2.274;0.187;2.202;4.743;1.893;2.555;1.454;-1.366;3.218;0.389;2.616;2.792;1.986;2.480;4.475;-0.343;1.539;4.255;4.074;3.940;5.066;3.483;5.357;2.505;3.048;2.932;3.152;3.006;3.423;5.356;3.850;3.799;6.750;6.565;6.828;6.690;6.741;6.544
-4.520;-3.735;-3.504;-2.787;-1.553;-1.894;-1.345;-0.167;-0.291;-0.192;-0.663;-0.739;-1.120;-0.844;-0.303;-0.585;-0.218;-0.919;-1.584;-1.741;-2.258;-3.163;-3.221;-2.463;0.169;-2.525;-1.963;-1.377;-0.963;1.530;0.186;-1.357;-0.032;2.517;2.324;1.332;1.330;4.082;2.204;-2.609;0.363;2.946;1.975;0.000;3.092;-2.720;-1.720;-1.557;-0.505;-1.305;2.002;3.866;2.056;-1.233;-2.095;0.909;2.516;2.343;1.074;1.794;1.338;0.974;0.319;2.061;2.721;1.203;-0.722;1.914;-0.960;4.391;3.874;1.029;-1.209;2.358;-0.275;5.591;3.324;0.711;1.171;3.047;1.321;2.302;3.990;4.159;2.671;4.738;6.948;5.701;2.593;2.450;2.602;2.580;2.942;4.539;5.170;2.019;3.462;5.441;5.600;6.891;6.873;6.756;6.605
-4.376;-3.610;-3.168;-2.504;-1.460;-1.760;-1.247;0.286;-0.297;0.235;-0.362;-0.694;-1.041;-0.810;-0.967;-0.773;-0.077;-0.497;-1.708;-0.952;-1.358;-2.729;-3.506;-3.057;0.256;-3.561;-2.388;-1.291;-0.616;1.000;-0.184;-1.035;-0.738;2.646;1.577;4.136;0.916;4.133;2.981;-0.920;-1.003;1.888;1.755;1.122;4.056;1.041;-1.859;-1.568;-0.350;-3.095;1.092;5.925;2.783;-1.426;-1.515;0.148;2.234;1.087;0.495;2.548;2.279;1.589;-0.073;1.474;0.496;0.875;-0.426;1.764;2.371;1.403;3.163;2.786;0.468;3.330;0.253;5.321;3.902;6.753;2.380;-2.108;3.321;3.011;2.685;4.229;3.863;5.531;8.088;5.440;1.192;3.043;1.441;2.109;3.022;3.565;4.613;1.915;3.625;5.415;6.061;6.287;6.970;6.795;6.703
-4.172;-3.457;-2.948;-2.767;-1.135;-2.489;-0.932;0.099;-0.308;0.041;-0.214;-0.594;-0.910;-0.932;-1.212;-0.946;-0.260;-0.784;-1.669;-0.546;-0.656;-1.855;-3.633;-2.295;-0.310;-3.672;-4.024;-1.484;-0.551;0.485;0.036;-0.557;-0.594;1.337;2.227;4.233;1.829;2.478;2.131;-0.556;0.609;1.722;0.769;2.680;5.064;0.456;-1.701;-1.941;-1.335;-2.827;-1.651;4.609;1.575;-0.656;-1.337;-2.505;1.111;0.662;0.703;1.558;4.768;0.240;-0.457;1.403;1.430;-1.140;0.971;2.816;3.469;1.858;2.083;3.667;1.600;3.584;-2.826;2.536;4.385;7.620;3.322;-2.290;4.653;2.607;2.397;5.838;4.033;5.924;8.039;3.880;2.334;3.450;1.524;1.080;3.604;3.665;5.137;2.816;4.206;4.128;4.661;5.917;6.894;6.946;6.733
-3.943;-3.090;-2.691;-2.594;-1.146;-1.742;-1.213;-0.230;0.718;-0.450;-0.303;-0.602;-0.939;-1.024;-0.682;-0.674;-0.722;-0.698;-1.035;-0.408;-0.640;-1.078;-2.561;-1.548;-1.305;-3.344;-3.527;-2.436;-0.451;-0.292;0.256;-0.538;-0.779;0.544;2.997;2.438;2.055;1.737;0.686;-1.060;2.418;2.678;-0.072;3.409;5.240;0.212;-3.223;-2.303;-1.363;-2.998;-0.698;3.076;-1.086;-1.211;-0.915;-2.397;0.518;0.641;1.381;1.341;4.310;-0.120;0.230;0.546;0.744;-2.698;2.405;3.065;3.653;-0.301;1.269;2.875;2.547;0.414;-0.447;1.035;5.279;7.121;3.049;-1.779;3.032;2.033;3.523;2.524;4.992;5.652;6.484;4.659;1.914;2.818;0.948;2.915;3.946;3.708;5.667;4.150;5.218;2.609;4.858;3.692;6.479;7.077;6.770
-3.488;-2.916;-2.544;-2.081;-0.821;-1.453;-1.333;-0.856;0.114;-0.494;-0.576;-0.475;-0.828;-0.889;-0.689;-0.696;-0.920;-0.161;-0.104;-0.183;-0.773;-1.365;-2.070;-1.371;-2.006;-3.492;-3.036;-3.044;-0.168;-0.944;0.443;-0.697;-0.645;-0.045;2.699;1.667;3.907;2.207;-0.713;-1.252;1.709;3.213;1.558;3.543;4.918;0.446;-3.187;-2.553;-1.168;-2.192;-0.555;3.473;-2.712;-0.799;0.864;-2.088;0.779;0.165;1.932;2.961;2.388;4.631;-0.075;-0.915;1.751;-2.010;0.330;2.499;2.516;0.416;1.474;4.873;0.387;0.705;-0.092;1.496;4.985;7.340;-1.593;-6.910;3.934;0.751;4.135;3.189;4.753;6.276;5.152;3.991;0.202;1.906;1.551;3.365;3.828;2.985;6.310;3.868;5.483;2.328;5.665;4.397;5.708;6.669;6.913
-3.342;-2.732;-2.422;-0.968;-0.693;-0.581;-1.275;-0.939;-0.633;-0.200;-0.757;-0.221;-0.572;-0.898;-1.358;-1.047;-1.259;-0.161;0.333;-0.059;-0.090;-1.329;-2.201;-1.513;-2.487;-3.057;-2.467;-2.820;-0.785;-1.256;0.753;-1.045;-0.456;-0.863;1.631;2.068;3.925;1.553;-1.130;-0.119;1.504;2.567;2.590;2.887;4.398;0.724;-3.150;-2.561;-1.232;-1.695;-0.757;4.260;-5.475;0.065;1.878;-1.762;0.825;-0.443;2.501;3.289;2.423;0.309;0.102;-0.202;4.305;-3.193;1.826;0.648;1.679;1.568;1.068;5.274;-0.514;1.835;0.227;2.420;2.257;5.669;-5.916;-0.239;1.746;-2.665;3.197;4.939;1.164;7.583;7.343;3.841;-1.854;3.479;0.656;2.892;4.578;3.790;4.717;3.103;4.403;2.957;4.495;4.277;5.160;5.950;6.990
